type,1552365_at,1553613_s_at,1554997_a_at,1555778_a_at,1557395_at,1558009_at,1560263_at,1569110_x_at,1569191_at,201292_at,202435_s_at,202709_at,202859_x_at,203474_at,203649_s_at,204337_at,204419_x_at,204540_at,204932_at,205048_s_at,205358_at,205378_s_at,205384_at,205421_at,205858_at,206018_at,206070_s_at,206204_at,206214_at,206465_at,206773_at,206805_at,207145_at,207717_s_at,210135_s_at,210221_at,210380_s_at,212664_at,212732_at,212942_s_at,214913_at,215446_s_at,219837_s_at,219932_at,219937_at,220334_at,220448_at,220532_s_at,221690_s_at,221728_x_at,222073_at,222722_at,223572_at,224209_s_at,226237_at,226420_at,227055_at,227154_at,227434_at,227742_at,227801_at,228731_at,229110_at,230204_at,230547_at,230560_at,230865_at,231192_at,231930_at,232099_at,232164_s_at,237939_at,239591_at,240317_at,242344_at,32502_at
0,9.73753397292622,9.21764889436789,4.98832814637846,6.02244777139465,5.71399368491648,3.97398401018182,5.31280579764658,10.5426514726967,4.06950057614465,4.8458020123241,6.90493466616865,8.05558613311581,8.36181899723065,8.33693328457139,6.04691215686718,9.37158408251142,6.30085810293745,8.09339106438244,10.7844935483425,7.26529593453094,9.01998531388384,5.85874458453105,12.6879745103656,8.10786541344766,5.69466845440574,4.36832349681016,9.85099305017465,4.77344841255577,5.91913491904697,9.51857255386221,10.1671724643774,6.74715267798785,7.50082654079106,8.12797383711913,3.74021418480581,4.56469251507899,6.51899390945651,9.01507696416939,5.91865662611943,6.75852417344812,8.99201369467052,9.16549818023974,8.82469272356466,9.51501740648384,5.20791329151008,6.69946924460191,5.40753885603,10.6560921346639,5.03298007129828,10.5670432504527,6.35370768591024,8.70460209506268,12.093426372609,9.08764096380249,8.15848043103593,12.0278719087264,10.4248696967869,8.75545335325021,7.06901024231196,7.73061390995801,6.93870578414872,7.47533831795894,8.04092964430416,7.22644372551022,6.31158646656973,8.17978687369951,11.3984805639458,10.6276664999782,7.15263719168315,9.20569179234392,7.36151948042831,4.27159325506427,3.46334548229981,7.77534054553404,5.43327879872244,7.89157277348314
0,6.54391045066773,6.24396475554815,5.27794578004401,5.65759537847637,5.137930022885,5.00965498181764,6.75621810856615,8.50206018435542,4.46376739151626,7.28673618618709,7.54094800228705,9.62425589193505,8.71339290064608,9.61165691204326,6.9824315008444,6.68962028918024,7.82483514048126,12.2981359264402,9.86515365804516,7.38342143199028,10.5260177659065,6.7555571423022,8.22806860551493,3.73425867130845,9.14800168604579,10.8852020339243,5.49736158649627,9.18988219398594,5.33344260666878,6.55879643139628,12.7104179725874,6.0443350765814,3.66640750938071,4.24619599549899,4.29201528560222,6.11765487253831,5.96975636698799,6.5265101942396,7.13377509736464,9.0700250787299,8.72743172556538,5.36266217041572,6.03837909128073,5.8827369217975,6.08293412120693,5.74196182858935,5.09914453999741,9.72415173453354,5.83963122035365,11.5637366915384,6.94494606088517,5.14214385038725,6.33226340646689,4.95580771253231,6.24822274115395,7.58686648141882,9.11548756075645,7.38698904729346,7.17434877300454,5.95039048443686,6.76096092245134,6.71701669560417,6.77692572449618,6.61143864649411,4.47568103382193,3.77029184851721,10.6810245039792,10.5426000242888,5.60720264672099,6.1250125050066,6.29199938859604,8.15730306259457,3.26566314581393,7.01597313313843,4.04196611357075,7.31778499624627
0,8.10471043058081,4.96528055586529,5.3018977006586,5.90154174752739,7.43357920089224,4.75063836557268,6.65445879299779,8.53786509486206,4.43012722996865,8.87912495565237,6.37485658200504,7.14572691092752,6.71280234378524,6.73928428351484,6.82474258681266,7.16701252510888,8.42324361220317,8.48476594990501,7.90274913746502,7.42594102726003,8.33793759997425,5.33515582517168,7.94191911370594,6.60347377646988,6.52628488606435,4.81082356349988,4.5274006652695,4.24562007950026,4.81882385038126,5.5960026763932,10.67727073901,6.36958110910561,4.51979416120206,5.54944757334653,4.11618229942601,7.10487084437497,5.8944694457468,7.38872278283468,5.2210729817387,7.38726726831299,8.39403163167519,9.45663377621894,6.06416486011594,9.10596081724166,4.33676709278986,6.84179073318506,4.87139133936251,7.53035464486578,6.60716531873747,6.23714298055896,4.83825569421779,6.19509686326906,6.66760263285492,10.5940167358341,5.44647177192582,11.4476251145786,8.78606519620068,7.66208384855347,7.85914950672451,6.31885075651683,5.44671380919524,4.73312680944157,6.99702976840626,11.7635264547211,4.38050550449235,3.87782758863242,10.5557333493535,3.75858089717754,6.74311365627351,4.28980033655125,10.6864442439628,3.83210240492756,7.39364434178415,7.3498874350427,4.14447136838804,7.64731446304916
0,5.43302014117469,7.11439247435754,6.36713503495094,4.30015877734159,4.04077774417448,3.76990381860454,4.84512126770985,9.76189836233022,4.31598932836541,10.5737231460315,7.55077123930072,7.71545163936652,9.0127367419804,10.3798188060121,5.77890845023271,7.60629160928843,9.81646428189056,12.3906510831005,6.93785075279921,7.63988261069308,9.8419109781428,7.27595096432528,7.08366879167572,3.381466501683,8.08754379223154,10.8892198037809,6.04626991162606,8.99280574836487,7.61314581133466,5.59507850134621,12.5384240508445,6.1592848419018,3.31718444677434,4.48071210098428,4.65946048446855,6.32894208186098,9.56722089976817,6.00012495063215,9.18025570236578,9.79590725896492,7.53229482741339,7.43893718586198,6.42745442275351,8.89151495623637,4.48703410255385,6.81930018471341,5.14565999257467,8.16236037999622,4.9418091926801,4.6315886381913,5.26371806295926,4.90858496717793,7.40742063281521,4.14067485942333,4.76591144739069,9.56044810330413,8.01672786191629,5.99692273082211,7.12037180955238,4.81685423841223,7.78816981863855,8.36250704655436,5.80909069419653,5.19543715473675,5.59622217357987,5.15924141829013,8.16855014929726,9.19310692312325,5.12136986452116,6.15837409176062,11.6534973552937,4.2342068265056,3.46511085097463,6.67827962323926,4.01163071635169,8.47793374034926
0,9.24995176606867,6.51622815474902,5.74988019533562,6.65645367746051,9.73073177058022,5.28111634625097,6.23782620374821,9.76925572428927,4.68189590241636,8.39766150927789,6.87915967270742,7.29184784599709,7.47545950118518,9.61240451721216,6.61525327178691,7.57566345700336,8.32678594804588,8.02505945065465,10.3741657587173,8.4628146839372,7.97899646367542,5.38923610945369,11.1177415163359,8.33795263812498,6.59500928275561,4.60219422977586,5.49241657524848,6.10660479860138,5.20792713987609,8.92588266774005,10.8412497710156,6.74039074801566,6.53852587890183,6.83118148068564,4.32113403951722,6.76653446322995,5.80604314086314,7.46004758676527,5.18980091210825,7.11937801734884,10.1082365206404,10.5350654585022,7.63406930031538,7.08729322332408,4.23390655668261,7.27870168163067,5.20452916191896,8.81873273304289,6.51588714874873,11.010586908705,5.06633724006073,10.1698554417171,7.76963024775109,10.7077987322871,7.76383791760372,11.6011284747779,9.81541715570494,7.16208371381638,9.49532773672357,7.89306507129364,7.10329673293038,6.79287854845594,6.44690921421291,10.0866551759577,5.67002335712065,5.41311084900637,10.0215627965989,4.83724810840165,8.04880423269579,5.628948260738,7.59730852088874,4.11483276966439,3.39061402564177,7.37700698856959,5.88094267672481,7.84222992064431
0,5.70423693182362,5.95525874626788,4.821568508861,6.12045946692203,7.52055630951283,4.73517315158304,5.95525874626788,10.4212401599926,4.26371076541531,11.213231707236,5.77143201909779,8.40587692071442,9.0649815647975,9.16724650632491,7.07149139947963,9.24500359545252,7.84014219781879,10.2516358212175,9.15638571426334,10.6405816605313,4.66951155519208,6.42897877722711,12.3917023602357,7.89318406816843,7.39990793636605,4.35971321105789,4.40147529224145,7.07032736040866,5.09731409578478,7.30889001882012,11.1838880548876,5.97390393354899,3.26764210365875,6.96651961258195,3.78873405692419,6.05566571449135,8.36150845929202,9.27122284601567,5.46352250765447,7.53909125640123,10.0851437067198,10.6830972524637,6.40536780409976,7.84421220702532,4.77523468098096,7.39974585193178,5.570042299117,10.6109249303083,5.44894918374838,10.071867585555,5.05847714191799,6.73278933922384,6.69616535219548,10.8528667497439,5.50453035943308,10.7243067829322,7.86799521393239,6.78888535785079,8.31257125301298,10.3356480066885,8.17837450015937,5.94489073262397,7.14657741084996,5.56684584403708,6.66553858198959,8.05112155508492,7.58087883693246,9.57835510628307,7.20624393389348,4.20317415178016,10.0469198605407,3.73992981253159,3.42858537398807,5.90410337680514,4.10503934571253,8.11032013914087
0,7.31084242244328,6.31584257717923,5.2746725230342,4.88318474854518,7.16931637103345,9.86580926238203,6.64936685090694,10.3176400130551,4.26558979721216,5.49492627955774,6.34553636231126,9.46522545677087,9.02625645111596,10.8140848675239,6.94407943131389,6.63402944636217,8.9302695088103,10.1501145049288,7.30598196642457,8.25100643079742,5.62165909870888,5.46991199312635,7.76292486405354,3.56606575694331,9.38710265317419,10.4572185204212,7.36018709236266,8.00167080380241,6.9465940996022,5.80733242182269,12.5379077652089,6.19125995843943,8.38131116771874,4.16128058682307,4.15046593660101,6.51443529456593,6.74409663864648,6.81348451950473,5.42242439045922,10.4799797917028,6.95792994997796,8.28752304311574,6.76925439895894,6.49181970096458,4.34252071258896,6.5393877256645,5.20397821028295,9.84003884618093,6.00464348400291,5.85412448678943,4.72299648150748,5.17826997240017,7.19084471824662,5.54196709505221,5.12385304375826,8.25119013671696,8.54277900015723,6.9363881475951,8.17817590021704,6.08136554592493,6.49141810459203,5.12385304375826,6.70229809667813,8.67734559762573,5.42138779704063,4.10867249875796,10.1075236556557,9.28832207248497,6.30966977908603,6.3803180466129,11.9699479385944,4.78832979441859,3.31159812230139,8.47003093025671,3.70922668619999,8.11090901061351
0,7.82622675820585,6.85546625193244,5.05451996955067,5.68483781430518,5.56713305498247,5.47257965300932,6.5804920381123,9.99509941934131,5.79102963688426,6.66042707428572,6.30999230670343,8.75109019036865,8.5291042779813,7.65542462777768,7.52956934277076,8.53738064064577,7.76868570570453,8.91489563802868,11.9182893571392,10.6207816575086,8.77745189528344,6.59965770662835,12.3788732301419,8.19829523381373,7.10930710291462,4.69567415604692,9.69357263302481,4.18141333520229,4.67559920203343,8.58890844729629,10.301109416849,6.81179020897949,6.29179628716578,7.8458383084278,4.22769704693368,6.14790525817558,6.54303702886953,9.12020513048974,5.16062165521728,6.57721232454224,8.87787238114005,9.38524639533955,6.8404166119689,7.90377488793054,4.57334598571482,6.95066820309152,5.3007653207875,8.95050130512687,5.95938884787497,5.7306983546007,5.93995374596084,8.67735187843358,11.4284502239967,8.04717047361243,7.0413453877395,11.4050464803897,10.723902786144,8.10200860249419,8.06205583822691,9.29793049512799,7.10523022542157,6.43327788073842,7.59463157797575,8.37495934384824,6.0689588689644,7.337856688702,11.2276919838559,10.1727976601899,7.03864020842419,6.31044694134199,6.84672342036654,3.93293324177741,3.10875230973408,8.49529130255681,6.0971212673313,8.31378351866852
0,8.49196248502242,6.44570609584462,5.46348547333661,5.5282990336604,5.99611007248871,4.35915979958111,6.40146316296725,9.99856959459241,5.74603157265596,10.9510068622579,11.7978938303186,6.23024893589448,9.27825093078346,9.43834084583054,6.48100986831593,7.32067555062477,8.4933066973712,8.54023735875861,9.86686918071993,7.34755379364446,8.43061662305855,5.68887903590509,11.536861969766,8.18904015133784,7.40641587228529,4.05844149657084,4.37540234635234,5.6272388019664,4.783118284908,7.32005397976338,11.6689235589233,6.93413630170441,3.97045621698545,6.33732377929913,3.9291217655304,5.84461776597191,7.43982786143552,8.56222622600693,6.50793184307365,7.14663216642029,8.6629811626329,11.3272219711484,7.50758831150112,6.97234553736014,4.53605680768227,7.05327918966535,5.20358178530283,9.00775776306021,5.29466362049928,11.6999041815562,4.18745725683805,9.36587841998469,6.0486863907195,7.41222343890681,5.10240696733594,12.2599642849502,9.12704056716499,7.64875758044694,8.04860630450597,8.10764313228489,8.35182673389901,7.17688648818126,5.27220922631908,11.4533640599674,7.09271622358848,4.52525472490575,9.46841626717793,9.99984077148013,6.36156380834278,6.254543435761,8.28724570376004,6.9821098496799,6.90956561928569,6.39347642862122,3.884034511768,8.10433528862297
0,7.789600007212,6.95375500557181,5.38330439202572,5.48880015217951,7.85608284027331,4.97794363117153,6.4938290596479,10.0355339720506,3.85720568354995,8.57322467333041,11.6627285341652,7.95020767312447,6.64343163560201,7.8436599119182,6.75003564664185,7.37315984328935,7.66081238549885,7.48730908037866,10.5463027681439,6.78221101922437,7.61827346916441,5.56783934097182,11.1009230367773,9.27688239766459,6.54359140975421,4.62146086351605,9.52363643778105,5.24278078791482,5.08539316991401,6.9660046660287,10.4483452382834,7.57216356660864,4.71666054907816,8.85800129958483,4.40291398997405,6.66620617933214,6.19102575141411,7.59184401756606,5.22627096728643,7.03101704786578,9.11427153881807,9.09439801986075,7.17448806308753,8.09517105642626,4.1627001537847,6.51888293120585,5.1054902672088,9.38674920424716,5.63137173820391,5.2694470494523,4.43006392187876,8.10353559969562,7.01354871803469,10.1647334578253,6.42436526186039,11.304528715133,9.00310673974806,7.04225939154882,8.79551588308246,8.71341325296034,7.67339254197115,6.40222615237669,6.63948629823581,10.5286759220878,5.2505062781666,4.28110734933931,10.7418520819227,9.56942490909523,7.93086047410715,7.15880126523782,8.90495718476933,5.25987105744601,3.66709282371565,10.6416633129976,4.97256695314307,8.02725737023149
0,8.81642439118996,6.5231029717198,6.94745442719986,6.99698957974303,8.08891181621545,4.50183332737751,6.64716457119604,9.84717461507901,4.33019122285111,8.74230833378455,11.4320732862535,7.82876820418025,11.7379264325802,9.47757770591753,6.78384529006751,8.46872775206581,8.92153486389314,7.11259318311366,11.2428952283574,5.52526471718487,8.30647190404932,5.02499903741922,11.4696024168247,7.82794504314885,7.58045774213358,4.8371304858182,8.98424142961762,4.13197414491366,4.25358639356868,6.61502299002503,12.0896548760905,6.9472922493868,5.69600637135648,7.36986703284812,4.10593263237707,6.46685179849711,7.08245307740946,8.30859067713603,6.18149062618393,6.88883439355681,7.73533757184993,11.1472633091995,7.85666190452922,9.00059367986067,4.17196676215105,8.24223444306126,5.14044912285991,10.0561380436198,5.91895509482811,5.15765066310144,4.53825511495491,8.58431011904407,6.98251190979739,7.53737178778041,7.45978157469802,10.8824236456075,10.0003542543182,7.69168950886794,8.78286513845352,7.9191185852865,7.54923783136356,6.4237171144319,6.6399733887406,9.82256987275328,7.18998499461993,5.75023092308094,9.83714689248029,10.2764117291474,6.9325030965244,7.25774290201587,6.81143808038102,5.41060476585874,3.3645570215497,9.19370269341492,4.52017743820899,8.171706436725
